GMC,gem_name,YEAR,AGE_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN
GM0553,Lisse,2011,40.9098526485033,28551.4078661162,0.0744501577150758,0.139178153221276,3.87836369447108,2024.5187764152345,148.29925482567378,80.24184647156262,1109.7513497868406,312.8783662461872,188.6086294325437
GM0553,Lisse,2012,41.3078742070699,29170.4400196657,0.0620327868852459,0.131584699453552,3.82012578616352,1911.9957482976247,144.92514708017546,82.12757541317349,1078.9901687389408,264.7410029052912,164.57781723700361
GM0553,Lisse,2013,41.6724217908605,29081.9553332142,0.0709092501751927,0.150052557813595,3.84392292819521,2121.878334133526,144.38627008313208,81.19610848757928,1227.0716269492084,237.14358610740985,189.74558587498257
GM0553,Lisse,2014,41.9008442076175,30690.6722528449,0.0755234405606582,0.165324511382928,3.86305431998922,2120.9706058600323,159.06867880514267,93.47645864156279,1257.2482936239805,242.97178018737046,158.18845854346986
GM0553,Lisse,2015,42.2030376047038,30475.2348391089,0.0800190418487904,0.174449301077596,3.90093959731544,2295.772826024586,163.51003253956796,96.18837754197143,1235.1328916945613,261.024936795515,142.22648996083436
GM0553,Lisse,2016,42.5131297307639,31543.8308885071,0.0855960693043703,0.185802948021722,3.93619003260363,2418.80975249913,173.2211518375266,104.64619368685292,1327.5971364652034,267.7983483370609,154.77504600554974
GM0553,Lisse,2017,42.745967526702,32889.769666374,0.088626101913567,0.200860030101054,3.9994712841187,2432.2273353712144,172.81507398667046,103.13405116683178,1318.0024142798509,264.433011918926,157.44004250169746
GM0553,Lisse,2018,43.0626769308206,33076.670521244,0.0824759945130315,0.188614540466392,4.05365281937752,2623.97042437697,186.45367942428075,115.2182945394012,1449.0826161814668,266.3523977489345,183.9853780980747
GM0553,Lisse,2019,43.3101480597599,36192.774399301,0.0810706967213115,0.186603483606557,3.98531147540984,2499.629868665687,185.51479033852056,112.77127139096199,1334.996128536083,261.3693579542432,196.88326432405648
GM0553,Lisse,2020,43.6006317138686,35836.1694863654,0.079290647113991,0.182496376502686,3.93209163211203,2340.69757973004,185.144079343247,116.018091635863,1202.84362159374,268.08580933551,199.049690965357
GM0553,Lisse,2021,43.7667941873826,37558.4053185018,0.0743041961017959,0.173589241637586,3.95657142857143,,,,,,
GM0553,Lisse,2022,43.9002408411399,39517.532911557,0.068545508001176,0.166113654500399,3.98098143580423,,,,,,
GM0569,Nieuwkoop,2009,39.2167949235921,,0.0692170883089543,0.0967659976044427,3.62788254451857,1898.4291990657923,138.6792536093547,84.48918128954804,1087.4209252550263,277.9103694775996,171.56493394154754
GM0569,Nieuwkoop,2010,39.6765506680779,,0.0640951276102088,0.118909512761021,3.67607024106401,1890.7679982351183,137.1969257893301,74.72090070888035,1083.087248366349,284.55516916810603,154.35035160152958
GM0569,Nieuwkoop,2011,40.0632166349911,29738.3395269645,0.0832728592162554,0.15899854862119,3.75693337583679,1939.9459243566373,152.58842999981894,85.39293791247364,1118.6777380774838,280.5626697602391,158.65711621414832
GM0569,Nieuwkoop,2012,40.5359907754095,30358.6059923156,0.0661735378367599,0.142717284890678,3.69625889124179,1910.970023749049,149.17385330860114,87.39120944051106,1131.5381019527588,247.5302458353486,153.46109037326434
GM0569,Nieuwkoop,2013,40.8834944446688,30395.8166087407,0.0632190165124297,0.141789148974778,3.70560798946444,2057.1068778217236,146.72855219903593,84.6588821047851,1258.3480837817096,231.09364275615548,159.7270726228125
GM0569,Nieuwkoop,2014,41.216460536253,32775.5875148017,0.0659515871865488,0.150420350775475,3.70758605324719,2094.2869072817866,156.39470645206984,92.44447561128847,1300.5451806468093,225.29389412207385,149.4317064234915
GM0569,Nieuwkoop,2015,41.5743430802159,32996.0099529695,0.080781735681875,0.179177534031227,3.78938986215608,2065.625880394223,154.16648213061364,88.45953342859228,1186.9915314930197,230.839522102365,109.22090639761022
GM0569,Nieuwkoop,2016,41.7137012029702,32960.9668611771,0.0812150617023521,0.182153781246704,3.7924386848024,2199.1960079497376,168.61851123110603,101.65272527716843,1266.7571840877517,239.12910249412454,112.77188302734316
GM0569,Nieuwkoop,2017,41.9177972476459,35236.33055388,0.0845060634490427,0.192883699920081,3.79380672717565,2191.4997774131243,172.88525094188174,104.80298265426013,1264.3696273117641,248.6234369510706,92.94403076637663
GM0569,Nieuwkoop,2018,42.1336443140786,34935.7631994387,0.0725795392210642,0.171146461876029,3.8166104334285,2229.389006897174,178.16579147250752,109.06327770966884,1253.6938360518634,244.59237760429286,125.29717790317348
GM0569,Nieuwkoop,2019,42.3383663536957,38456.1169342201,0.0736394557823129,0.175034013605442,3.78999582289056,2264.733826477484,183.9827005407627,113.6798714697438,1257.0876896210884,245.30237453352285,144.21156668145474
GM0569,Nieuwkoop,2020,42.4745019855918,38462.9364637083,0.0800470667339049,0.190922844175492,3.71051210025929,2194.63388965844,178.918117166122,112.341112199737,1198.66960775702,244.958345552213,159.640542248049
GM0569,Nieuwkoop,2021,42.6549777842565,39371.0610336678,0.063493127723768,0.156386188400939,3.73258343502945,,,,,,
GM0569,Nieuwkoop,2022,42.9080282645266,41515.6070928286,0.0608762183560094,0.147666411629686,3.79343549389107,,,,,,
GM0575,Noordwijk,2009,40.7502328212828,,0.107801654464201,0.153251877911952,3.81156384204462,2043.9518151606844,141.62056338368734,87.87067786833276,1104.6632324756156,305.47896191997376,222.65185137824997
GM0575,Noordwijk,2010,41.170941340006,,0.0925767918088737,0.172520857034509,3.90016984990814,2092.961078777643,141.76243534899479,79.8416346271207,1090.8193747142811,312.7921408026563,269.70016688926256
GM0575,Noordwijk,2011,41.4713898599036,29879.9992650301,0.0924642907986523,0.181488160205002,3.96885084888452,2062.2958709955537,151.7042361889793,84.7580385305287,1089.6332982106378,307.42838193279096,234.34160873333587
GM0575,Noordwijk,2012,41.7110028595372,30479.1294492867,0.0924228825168879,0.188884689876707,3.94573205200678,2073.5776330176354,150.84022374502032,89.44157538937283,1185.554692426362,263.15127740351414,206.511418482119
GM0575,Noordwijk,2013,41.9412030233642,30101.1927384437,0.108061104582844,0.214453584018801,3.97205945405174,2143.985968146217,150.89463170982296,89.06368747084458,1207.6840800096304,245.8032802768467,239.45411187167502
GM0575,Noordwijk,2014,42.2416040638602,32927.6230750605,0.089095650948051,0.203590141209088,3.94018034649247,2107.3552362791806,160.76963359160334,96.84120939837736,1194.7902177059946,235.24726743197667,201.47664835130496
GM0575,Noordwijk,2015,42.4442830098847,32172.8169641782,0.103641849694758,0.222721212546488,3.98553499255478,2256.0448426259936,163.06960243409378,97.41205155718228,1153.7027540235001,242.02725717228137,190.20358787278093
