wijkcode,wijknaam,gemnr,gemnaam,Totale bevolking,Bevolking 19 jaar en ouder,Bevolking 65 jaar en ouder,% eenzaam*,% ernstig eenzaam*,% sociaal eenzaam*,% emotioneel eenzaam*,% 75 jaar en ouder,% eenpersoons huishoudens,% verweduwd,% niet-westers allochtonen,% met beperking*,% met langdurige aandoening*,% met voldoende regie over het eigen leven*,% met goede ervaren gezondheid*
WK170812,Wijk 12 Dinxterveen,1708,Steenwijkerland,370,294,27,39,6,40,23,,26,6,1,11,31,92,82
WK170813,Wijk 13 Giethoorn-Zuid,1708,Steenwijkerland,1245,1028,142,40,7,41,26,,28,8,1,15,35,90,78
WK170814,Wijk 14 Giethoorn-Noord,1708,Steenwijkerland,1360,1021,117,39,8,41,26,,24,5,1,13,34,91,79
WK170815,Wijk 15 Dwarsgracht,1708,Steenwijkerland,135,120,16,39,6,41,24,,31,7,0,11,34,92,81
WK170816,Wijk 16 Blokzijl,1708,Steenwijkerland,1370,1065,131,40,8,41,26,,29,5,1,16,36,89,78
WK170900,Wijk 00 Zevenbergen,1709,Moerdijk,14125,11244,1298,44,10,45,33,,30,7,6,18,33,89,72
WK170901,Wijk 01 Zevenbergschen Hoek,1709,Moerdijk,1600,1253,131,45,10,45,32,,28,6,4,15,31,89,73
WK170902,Wijk 02 Langeweg,1709,Moerdijk,865,661,35,42,9,45,27,,22,4,2,14,31,90,75
WK170903,Wijk 03 Klundert,1709,Moerdijk,5815,4543,429,41,9,43,29,,28,5,3,16,32,89,73
WK170904,Wijk 04 Moerdijk,1709,Moerdijk,1135,918,83,41,9,43,27,,29,5,4,16,33,89,73
WK170905,Wijk 05 Noordhoek,1709,Moerdijk,1090,868,73,40,8,42,26,,19,4,1,14,30,90,76
WK170906,Wijk 06 Standdaarbuiten,1709,Moerdijk,2215,1750,123,42,9,44,28,,23,6,3,15,31,89,75
WK170907,Wijk 07 Fijnaart,1709,Moerdijk,5715,4505,556,44,10,44,32,,29,7,3,17,32,89,74
WK170908,Wijk 08 Heijningen,1709,Moerdijk,885,733,46,42,9,45,27,,27,4,3,14,30,90,75
WK170909,Wijk 09 Willemstad,1709,Moerdijk,2430,1934,184,39,9,41,25,,28,5,2,15,31,91,76
WK170910,Wijk 10 Helwijk,1709,Moerdijk,865,703,42,44,10,47,28,,27,5,3,16,33,89,72
WK171101,Wijk 01 Susteren,1711,Echt-Susteren,6055,4956,648,48,12,48,33,,32,8,3,19,38,86,69
WK171102,Wijk 02 Dieteren,1711,Echt-Susteren,790,673,84,46,10,46,31,,30,7,1,17,36,88,71
WK171103,Wijk 03 Heide,1711,Echt-Susteren,1315,1091,88,47,11,48,32,,28,5,2,15,36,88,71
WK171104,Wijk 04 Roosteren,1711,Echt-Susteren,1435,1190,136,45,10,46,31,,30,6,3,17,36,87,70
WK171105,Wijk 05 Echt,1711,Echt-Susteren,7525,6349,887,49,12,48,35,,36,8,4,20,39,85,67
WK171106,Wijk 06 Maria Hoop,1711,Echt-Susteren,1285,1082,99,45,9,46,29,,26,6,1,14,33,90,73
WK171107,Wijk 07 Peij,1711,Echt-Susteren,6075,5011,543,49,12,48,34,,32,6,6,19,36,86,69
WK171108,Wijk 08 Slek,1711,Echt-Susteren,1010,841,87,46,10,47,29,,23,5,1,16,35,88,71
WK171109,Wijk 09 Nieuwstadt,1711,Echt-Susteren,3285,2689,262,45,10,46,30,,24,5,2,14,35,89,72
WK171110,Wijk 10 Sint Joost,1711,Echt-Susteren,1460,1211,133,44,9,46,28,,21,6,1,14,34,89,73
WK171111,Wijk 11 Koningsbosch,1711,Echt-Susteren,1685,1391,152,46,10,48,30,,26,8,1,17,35,88,70
WK171400,Wijk 00 Sluis,1714,Sluis,2390,1988,315,54,13,53,37,,39,8,4,19,34,87,68
WK171401,Wijk 01 Retranchement,1714,Sluis,335,273,37,54,12,54,35,,39,7,1,18,36,88,68
WK171402,Wijk 02 Aardenburg,1714,Sluis,2465,2061,318,53,13,53,36,,36,8,3,19,35,87,68
WK171403,Wijk 03 Eede,1714,Sluis,860,712,86,52,13,53,35,,35,8,2,17,34,89,69
WK171404,Wijk 04 Sint Kruis,1714,Sluis,220,184,17,50,11,52,32,,20,5,0,14,31,91,73
WK171405,Wijk 05 Oostburg,1714,Sluis,4745,3957,682,54,14,52,37,,39,8,3,21,37,86,66
WK171406,Wijk 06 Zuidzande,1714,Sluis,570,482,36,51,12,52,33,,34,5,1,16,34,89,70
WK171407,Wijk 07 Cadzand,1714,Sluis,735,616,98,52,13,52,35,,38,6,1,18,35,88,69
WK171408,Wijk 08 Nieuwvliet,1714,Sluis,425,350,39,49,11,50,32,,36,5,2,17,34,89,70
WK171409,Wijk 09 Groede,1714,Sluis,990,818,104,51,11,51,33,,35,6,1,17,35,89,70
WK171410,Wijk 10 Breskens,1714,Sluis,4730,3960,571,51,12,51,34,,35,8,3,19,36,87,68
WK171411,Wijk 11 Hoofdplaat,1714,Sluis,865,736,77,51,12,52,33,,33,7,1,17,35,89,70
WK171412,Wijk 12 IJzendijke,1714,Sluis,2350,1962,276,50,11,50,33,,32,8,1,18,33,89,71
WK171413,Wijk 13 Schoondijke,1714,Sluis,1420,1150,113,52,13,52,34,,31,5,2,18,35,88,69
WK171414,Wijk 14 Waterlandkerkje,1714,Sluis,505,427,42,49,11,51,32,,30,4,2,16,34,90,70
WK171900,Wijk 00 Made,1719,Drimmelen,12120,9758,1078,42,9,43,28,,26,6,2,16,31,90,75
WK171901,Wijk 01 Drimmelen,1719,Drimmelen,505,407,27,40,8,43,25,,25,4,1,12,28,91,79
WK171902,Wijk 02 Terheijden,1719,Drimmelen,6255,5040,460,43,10,44,31,,26,5,3,17,33,89,73
WK171903,Wijk 03 Wagenberg,1719,Drimmelen,2195,1732,144,40,8,42,26,,22,4,1,14,29,91,77
WK171904,Wijk 04 Lage Zwaluwe,1719,Drimmelen,3990,3199,328,41,9,43,29,,29,6,3,16,31,90,74
WK171905,Wijk 05 Hooge Zwaluwe,1719,Drimmelen,1735,1364,88,40,8,42,26,,24,4,2,13,30,91,76
WK172101,Wijk 01 Vorstenbosch,1721,Bernheze,1630,1254,123,34,6,36,23,,21,4,1,14,27,91,79
WK172102,Wijk 02 Heesch,1721,Bernheze,12810,10092,1006,38,9,40,28,,25,5,4,16,32,90,76
WK172103,Wijk 03 Nistelrode,1721,Bernheze,6090,4782,543,38,8,39,27,,25,6,1,16,31,90,76
WK172104,Wijk 04 Loosbroek,1721,Bernheze,1295,943,93,34,7,37,23,,18,4,0,14,28,91,79
WK172105,Wijk 05 Heeswijk-Dinther,1721,Bernheze,7985,6213,754,38,8,39,27,,27,6,1,16,31,90,76
WK172106,Wijk 06 Vinkel,1721,Bernheze,60,,42,30,5,34,18,,6,2,0,10,21,94,86
WK172200,Wijk 00 Bouwstreek,1722,Ferwerderadiel,4160,3231,398,42,8,43,27,,33,7,2,14,34,90,77
WK172201,Wijk 01 Zuidwest,1722,Ferwerderadiel,2735,2041,142,40,8,42,26,,29,4,3,12,33,90,79
WK172202,Wijk 02,1722,Ferwerderadiel,1800,1365,109,39,7,42,25,,26,5,2,11,32,92,80
WK172300,Wijk 00 Alphen,1723,Alphen-Chaam,4125,3282,344,40,9,39,27,,24,5,3,14,29,91,79
WK172301,Wijk 01 Chaam,1723,Alphen-Chaam,4110,3304,386,41,8,42,28,,24,6,2,15,30,90,76
WK172302,Wijk 02 Galder,1723,Alphen-Chaam,1210,991,85,39,7,42,23,,22,4,1,12,28,92,78
WK172308,Wijk 08 Verspreide huizen,1723,Alphen-Chaam,420,356,43,39,7,41,24,,17,4,1,13,29,91,77
WK172309,Wijk 09 Verspreide huizen,1723,Alphen-Chaam,45,,33,41,10,43,28,,18,,,11,32,91,82
WK172400,Wijk 00 Bergeijk,1724,Bergeijk,10135,8130,958,39,9,40,28,,28,6,2,15,30,90,77
WK172401,Wijk 01 Weebosch,1724,Bergeijk,705,562,69,36,7,37,26,,21,5,1,15,28,91,78
WK172402,Wijk 02 Luyksgestel,1724,Bergeijk,2990,2322,212,37,9,38,27,,26,5,2,16,30,91,77
WK172403,Wijk 03 Riethoven,1724,Bergeijk,2335,1901,207,38,8,39,25,,23,5,1,15,28,91,78
WK172404,Wijk 04 Westerhoven,1724,Bergeijk,2075,1636,147,37,8,38,26,,28,4,1,14,28,92,78
WK172800,Wijk 00 Bladel,1728,Bladel,10470,8346,970,39,9,39,29,,30,6,3,15,30,90,76
WK172801,Wijk 01 Netersel,1728,Bladel,895,695,73,35,7,35,25,,25,4,3,12,24,92,79
WK172802,Wijk 02 Hapert,1728,Bladel,5350,4218,435,37,9,39,27,,28,5,3,14,29,91,77
WK172803,Wijk 03 Hoogeloon,1728,Bladel,2200,1747,167,35,8,37,25,,27,5,1,14,27,92,78
WK172804,Wijk 04 Casteren,1728,Bladel,1040,803,69,34,6,35,24,,21,4,0,14,26,92,78
WK172900,Wijk 00 Gulpen,1729,Gulpen-Wittem,4790,4063,658,47,12,48,35,,37,9,5,19,38,86,69
WK172901,Wijk 01 Wijlre,1729,Gulpen-Wittem,2555,2124,238,44,11,45,31,,30,5,3,17,37,89,72
WK172902,Wijk 02 Eys,1729,Gulpen-Wittem,1720,1435,132,41,9,44,28,,24,6,1,11,36,91,75
WK172903,Wijk 03 Wittem,1729,Gulpen-Wittem,1900,1622,166,44,10,46,30,,26,5,1,15,38,88,73
WK172904,Wijk 04 Mechelen,1729,Gulpen-Wittem,1845,1550,181,43,9,46,28,,27,7,1,13,35,90,75
WK172905,Wijk 05 Epen,1729,Gulpen-Wittem,1065,916,124,43,9,46,30,,29,7,2,14,34,89,75
WK172906,Wijk 06 Slenaken,1729,Gulpen-Wittem,620,530,65,41,8,45,28,,21,6,1,13,35,90,75
WK173000,Wijk 00 Zuidlaren,1730,Tynaarlo,7435,5778,840,40,8,41,27,,30,7,3,16,35,91,78
WK173001,Wijk 01 De Groeve,1730,Tynaarlo,435,351,17,39,5,41,22,,20,4,2,11,32,93,81
WK173002,Wijk 02 Zuidlaarderveen,1730,Tynaarlo,325,249,16,39,5,42,21,,21,3,3,9,29,95,84
WK173003,Wijk 03 Midlaren,1730,Tynaarlo,330,276,22,40,6,41,23,,29,5,1,10,33,94,83
WK173004,Wijk 04 Westlaren,1730,Tynaarlo,2285,1852,260,44,10,45,31,,24,6,4,24,39,87,69
WK173005,Wijk 05 Schuilingsoord,1730,Tynaarlo,395,310,10,38,6,40,24,,22,4,2,11,31,93,83
WK173006,Wijk 06 Paterswolde,1730,Tynaarlo,3675,2878,533,40,8,42,27,,30,7,4,14,36,92,79
WK173007,Wijk 07 Eelde,1730,Tynaarlo,6670,5339,913,42,8,42,29,,33,7,2,16,37,91,77
WK173008,Wijk 08 Eelderwolde,1730,Tynaarlo,2250,1413,34,33,5,35,21,,10,1,5,6,25,96,89
WK173009,Wijk 09 Vries,1730,Tynaarlo,4145,3383,562,43,9,43,29,,32,9,3,18,36,90,75
WK173010,Wijk 10 Donderen,1730,Tynaarlo,470,364,42,38,5,39,22,,21,6,1,11,32,93,80
WK173011,Wijk 11 Bunne,1730,Tynaarlo,310,248,18,36,4,40,20,,14,2,1,9,30,94,83
WK173012,Wijk 12 Yde,1730,Tynaarlo,1055,852,82,40,6,41,24,,25,4,2,12,34,92,80
WK173013,Wijk 13 Tynaarlo,1730,Tynaarlo,1735,1374,111,39,6,40,24,,26,4,1,12,33,93,81
WK173014,Wijk 14 Zeegse,1730,Tynaarlo,520,460,47,40,5,42,23,,30,5,0,12,31,93,81
WK173015,Wijk 15 Zeijen,1730,Tynaarlo,745,575,39,37,5,39,22,,19,4,2,10,30,94,83
WK173100,Wijk 00 Beilen,1731,Midden-Drenthe,11075,8726,1149,41,9,43,29,,30,7,3,18,36,90,76
WK173101,Wijk 01 Hijken,1731,Midden-Drenthe,1305,1015,47,44,8,43,32,,21,3,22,16,29,91,78
WK173102,Wijk 02 Hooghalen,1731,Midden-Drenthe,1400,1106,108,40,7,41,25,,30,4,1,13,33,92,79
WK173103,Wijk 03 Wijster,1731,Midden-Drenthe,1050,840,76,39,6,41,24,,24,4,1,13,32,92,80
WK173104,Wijk 04 Spier,1731,Midden-Drenthe,375,307,14,42,8,43,27,,37,4,1,14,35,91,77
WK173105,Wijk 05 Drijber,1731,Midden-Drenthe,475,380,19,39,6,41,23,,28,3,1,14,34,92,79
WK173106,Wijk 06 Smilde,1731,Midden-Drenthe,4545,3524,433,42,8,42,28,,30,7,3,17,35,90,76
WK173107,Wijk 07 Bovensmilde,1731,Midden-Drenthe,3505,2747,203,40,7,41,26,,26,5,2,13,34,92,79
WK173108,Wijk 08 Hoogersmilde,1731,Midden-Drenthe,1665,1330,90,39,7,41,25,,29,5,2,13,32,92,80
WK173109,Wijk 09 Westerbork,1731,Midden-Drenthe,4830,3868,634,38,8,40,27,,30,8,1,18,37,90,76
WK173110,Wijk 10 Elp,1731,Midden-Drenthe,445,390,41,39,6,41,23,,19,4,1,12,33,92,81
WK173111,Wijk 11 Witteveen,1731,Midden-Drenthe,560,449,33,37,6,40,23,,21,4,1,12,32,92,81
WK173112,Wijk 12 Nieuw-Balinge,1731,Midden-Drenthe,880,703,60,40,7,41,26,,27,5,1,16,34,91,77
WK173113,Wijk 13 Nieuweroord,1731,Midden-Drenthe,120,,88,37,6,39,22,,18,4,2,15,31,92,80
WK173114,Wijk 14 Zwiggelte,1731,Midden-Drenthe,455,381,37,37,5,40,22,,22,3,3,12,30,93,82
WK173115,Wijk 15 Orvelte,1731,Midden-Drenthe,210,184,17,42,7,43,25,,30,5,0,14,34,91,78
WK173116,Wijk 16 De Broekstreek,1731,Midden-Drenthe,530,416,27,37,5,39,21,,18,4,0,11,31,94,83
WK173400,Wijk 00 Elst,1734,Overbetuwe,21700,16498,1572,42,9,40,30,,26,4,5,14,34,92,78
WK173401,Wijk 01 Driel,1734,Overbetuwe,10705,8114,621,39,7,39,26,,24,4,3,13,32,91,80
WK173402,Wijk 02 Zetten,1734,Overbetuwe,11570,8841,860,38,7,39,26,,27,5,3,14,32,91,79
WK173403,Wijk 03 Oosterhout,1734,Overbetuwe,2830,2247,200,39,8,39,27,,31,5,2,13,33,91,79
WK173404,Wijk 04 Hemmen,1734,Overbetuwe,190,155,21,43,8,43,28,,29,5,2,19,36,86,75
WK173500,Wijk 00 Goor,1735,Hof van Twente,8440,6853,1064,42,9,41,30,,35,8,6,20,36,89,73
WK173501,Wijk 01 De Whee II,1735,Hof van Twente,3675,2842,275,36,6,37,25,,20,5,6,14,33,92,79
WK173502,Wijk 02 Markelo,1735,Hof van Twente,6390,5121,671,34,5,36,24,,25,7,1,15,31,91,82
WK173503,Wijk 03 Verspreide huizen Kerspel en omgeving,1735,Hof van Twente,230,182,26,31,4,35,20,,18,4,0,14,31,92,80
WK173504,Wijk 04 Elsen,1735,Hof van Twente,635,472,44,29,4,34,18,,19,5,1,11,28,93,84
WK173505,Wijk 05 Diepenheim,1735,Hof van Twente,2630,2164,258,34,6,37,23,,27,7,1,15,31,91,80
WK173506,Wijk 06 Delden,1735,Hof van Twente,7150,5769,1047,38,6,38,26,,31,9,3,16,35,92,79
WK173507,Wijk 07 Overig Delden,1735,Hof van Twente,195,154,17,35,6,38,22,,25,5,0,15,33,92,79
WK173508,Wijk 08 Hengevelde,1735,Hof van Twente,3310,2485,231,32,5,34,21,,23,5,1,13,28,94,82
WK173509,Wijk 09 Bentelo,1735,Hof van Twente,2200,1646,162,32,5,34,22,,24,5,1,13,28,92,82
WK174000,Wijk 00 Kesteren,1740,Neder-Betuwe,11650,8387,690,39,7,40,27,,24,4,3,15,31,90,78
WK174001,Wijk 01 Echteld,1740,Neder-Betuwe,7020,5208,515,36,6,38,25,,25,6,2,16,32,90,78
WK174002,Wijk 02 Dodewaard,1740,Neder-Betuwe,4375,3297,273,39,7,40,27,,24,5,2,16,32,90,78
WK174200,Wijk 00 Stad Rijssen,1742,Rijssen-Holten,7470,5866,986,38,7,38,28,,37,9,5,20,35,89,77
WK174201,Wijk 01 Stadsrand,1742,Rijssen-Holten,20185,13931,954,33,6,35,23,,17,3,6,14,29,92,82
WK174202,Wijk 02 Buitengebied Rijssen,1742,Rijssen-Holten,690,527,52,29,4,32,19,,21,6,1,13,28,93,84
WK174203,Wijk 03 Holten,1742,Rijssen-Holten,6510,5233,780,36,6,37,25,,29,8,2,16,33,92,79
WK174204,Wijk 04 Bedrijventerrein Holten,1742,Rijssen-Holten,25,,22,32,5,34,21,,,,,11,26,94,84
WK174205,Wijk 05 Buitengebied Holten,1742,Rijssen-Holten,2365,1857,233,30,3,33,19,,19,5,1,13,28,93,83
WK174207,Wijk 07 Bedrijventerrein Rijssen,1742,Rijssen-Holten,465,330,11,28,3,31,19,,11,2,2,9,26,95,87
WK174208,Wijk 08 Recreatiegebied De Borkeld,1742,Rijssen-Holten,150,133,20,38,6,38,27,,43,6,2,20,37,92,77
WK177100,Wijk 00 Geldrop,1771,Geldrop-Mierlo,28750,22760,2656,45,10,44,33,,34,6,8,17,33,89,73
WK177101,Wijk 01 Mierlo,1771,Geldrop-Mierlo,10140,8126,858,42,9,42,29,,28,6,3,15,33,89,75
WK177301,Wijk 01 Olst,1773,Olst-Wijhe,5450,4240,504,40,8,39,29,,28,6,6,17,38,89,75
WK177302,Wijk 02 Wijhe,1773,Olst-Wijhe,5975,4733,541,38,7,38,26,,30,6,2,15,36,91,77
WK177303,Wijk 03 Wesepe,1773,Olst-Wijhe,1155,900,91,36,5,38,22,,22,5,2,12,32,92,81
WK177304,Wijk 04 Boskamp,1773,Olst-Wijhe,1205,987,141,41,8,38,30,,28,8,3,20,39,87,73
WK177305,Wijk 05 Boerhaar,1773,Olst-Wijhe,760,562,42,32,4,35,19,,20,3,1,9,30,94,84
WK177306,Wijk 06 Welsum,1773,Olst-Wijhe,575,465,41,34,5,35,22,,23,6,1,12,33,92,82
WK177307,Wijk 07 Den Nul,1773,Olst-Wijhe,835,644,34,36,5,36,23,,23,2,0,11,31,93,82
WK177308,Wijk 08 Eikelhof,1773,Olst-Wijhe,335,269,16,36,5,37,23,,23,4,1,10,33,93,82
WK177309,Wijk 09 Elshof,1773,Olst-Wijhe,750,586,65,35,5,37,22,,24,6,1,11,31,91,81
WK177310,Wijk 10 Marle,1773,Olst-Wijhe,75,,48,29,5,37,18,,23,1,1,7,25,92,88
WK177311,Wijk 11 Middel,1773,Olst-Wijhe,315,242,26,34,5,37,20,,23,3,1,11,33,93,83
WK177312,Wijk 12 Herxen,1773,Olst-Wijhe,435,331,20,33,4,35,21,,20,2,1,9,28,94,84
WK177410,Wijk 10 Denekamp,1774,Dinkelland,8975,7028,901,35,7,37,25,,28,6,3,15,31,93,80
WK177411,Wijk 11 Lattrop-Breklenkamp,1774,Dinkelland,990,758,82,31,5,35,20,,18,5,0,13,26,92,84
WK177412,Wijk 12 Tilligte,1774,Dinkelland,735,568,70,30,4,33,20,,19,5,0,13,28,94,83
WK177413,Wijk 13 Agelo,1774,Dinkelland,535,413,42,30,4,35,19,,18,5,0,11,26,93,84
WK177414,Wijk 14 Noord Deurningen,1774,Dinkelland,1010,787,158,36,8,37,26,,26,5,0,22,32,90,76
WK177415,Wijk 15 Ootmarsum,1774,Dinkelland,4530,3639,496,36,6,37,24,,27,7,5,15,31,91,80
WK177416,Wijk 16 Weerselo,1774,Dinkelland,2995,2361,284,33,5,35,22,,23,7,1,14,30,93,82
WK177417,Wijk 17 Rossum,1774,Dinkelland,2300,1759,179,30,4,34,19,,20,5,1,13,28,93,84
WK177418,Wijk 18 Saasveld,1774,Dinkelland,1650,1279,87,29,4,33,19,,22,4,0,11,26,94,84
WK177419,Wijk 19 Deurningen,1774,Dinkelland,1870,1430,138,33,6,35,22,,23,5,2,14,30,93,83
WK177420,Wijk 20 Nutter,1774,Dinkelland,170,,131,27,4,32,18,,16,5,0,10,25,93,84
WK177421,Wijk 21 Oud Ootmarsum,1774,Dinkelland,340,248,23,29,4,34,18,,20,3,0,12,25,94,86
WK178301,Wijk 01 Naaldwijk,1783,Westland,18695,14799,1652,41,8,42,28,,31,5,6,12,34,92,79
WK178302,Wijk 02 Honselersdijk,1783,Westland,7530,5966,476,41,8,41,27,,28,3,6,11,30,92,81
WK178303,Wijk 03 Maasdijk,1783,Westland,5565,4590,401,43,9,43,30,,34,5,5,11,32,91,79
WK178304,Wijk 04 's-Gravenzande,1783,Westland,20990,16339,1583,40,8,42,27,,30,5,4,12,33,91,80
WK178305,Wijk 05 Monster,1783,Westland,13695,11105,1150,43,8,43,28,,32,5,5,13,35,90,78
WK178306,Wijk 06 Wateringen,1783,Westland,15820,11858,1167,42,9,43,29,,32,5,9,13,34,91,78
WK178307,Wijk 07 De Lier,1783,Westland,12230,9433,892,39,7,40,26,,28,4,4,10,31,93,81
WK178308,Wijk 08 Kwintsheul,1783,Westland,3670,2928,294,40,7,41,26,,29,4,5,11,31,91,80
WK178309,Wijk 09 Poeldijk,1783,Westland,6060,4918,548,43,9,43,29,,35,6,6,14,33,89,77
WK178310,Wijk 10 Ter Heijde,1783,Westland,705,536,49,49,11,48,34,,24,5,4,17,40,86,71
WK184200,Wijk 00 Schipluiden,1842,Midden-Delfland,12405,9465,874,39,7,40,26,,26,4,5,10,31,94,82
WK184201,Wijk 01 Maasland,1842,Midden-Delfland,6470,5059,591,39,6,40,25,,25,5,3,10,32,93,82
WK185900,Wijk 00 Borculo,1859,Berkelland,10660,8291,1035,37,7,38,27,,30,7,4,16,35,91,78
WK185901,Wijk 01 Eibergen,1859,Berkelland,12575,9935,1143,39,8,39,29,,29,6,3,16,35,90,77
WK185902,Wijk 02 Beltrum,1859,Berkelland,2835,2269,260,34,6,35,24,,24,7,1,13,30,92,81
WK185903,Wijk 03 Neede,1859,Berkelland,10550,8403,1010,38,8,39,28,,30,7,2,18,35,90,77
WK185904,Wijk 04 Ruurlo,1859,Berkelland,7825,6234,880,37,7,37,25,,26,7,2,14,35,91,78
WK187600,Wijk 00 Hengelo,1876,Bronckhorst,8135,6515,812,36,7,37,26,,26,7,1,14,34,91,78
WK187601,Wijk 01 Zelhem,1876,Bronckhorst,11015,8789,1103,37,7,38,26,,27,7,2,15,34,91,77
WK187602,Wijk 02 Vorden,1876,Bronckhorst,8200,6584,916,36,7,37,25,,28,7,1,14,35,91,79
WK187603,Wijk 03 Steenderen,1876,Bronckhorst,4825,3776,351,36,7,36,25,,27,5,3,13,33,91,79
WK187604,Wijk 04 Hummelo en Keppel,1876,Bronckhorst,4345,3436,533,36,6,37,25,,27,8,2,15,36,90,77
WK188300,Wijk 00 Limbrichterveld,1883,Sittard-Geleen,6035,4741,579,51,15,49,39,,39,7,11,23,42,83,65
WK188301,Wijk 01 Sittard,1883,Sittard-Geleen,12155,10560,1723,50,13,49,37,,47,9,5,21,41,85,67
WK188302,Wijk 02 Overhoven,1883,Sittard-Geleen,19290,15690,1364,50,14,49,38,,39,5,7,19,40,86,67
WK188303,Wijk 03 Munstergeleen,1883,Sittard-Geleen,4675,3877,522,45,10,46,31,,29,7,2,16,39,88,71
WK188304,Wijk 04 Guttecoven,1883,Sittard-Geleen,5175,4173,404,44,9,45,29,,25,5,2,15,36,89,72
WK188305,Wijk 05 Geleen,1883,Sittard-Geleen,32090,26641,3540,51,15,50,39,,41,7,9,22,41,85,66
WK188306,Wijk 06 Holtum-Born,1883,Sittard-Geleen,9175,7295,794,45,11,46,31,,28,6,3,17,37,88,71
WK188307,Wijk 07 Obbicht en Papenhoven,1883,Sittard-Geleen,4975,4100,436,44,10,45,29,,28,6,2,15,36,88,73
WK188400,Wijk 00 Roelofarendsveen,1884,Kaag en Braassem,11715,9256,991,40,8,41,27,,29,5,4,13,33,90,79
WK188401,Wijk 01 Overig Alkemade,1884,Kaag en Braassem,3530,2772,234,40,8,40,26,,28,4,3,13,30,91,82
WK188402,Wijk 02 Woubrugge,1884,Kaag en Braassem,5395,4152,424,40,7,40,25,,28,5,3,13,32,89,81
WK188403,Wijk 03 Rijnsaterwoude,1884,Kaag en Braassem,1170,935,95,38,7,40,25,,27,4,4,13,33,91,79
WK188404,Wijk 04 Leimuiden,1884,Kaag en Braassem,4305,3501,331,40,7,40,27,,28,5,3,11,32,91,81
WK189100,Wijk 00 Centrum,1891,Dantumadiel,7115,5422,572,40,7,42,26,,28,5,2,13,34,90,78
WK189101,Wijk 01 Oost,1891,Dantumadiel,1960,1442,95,38,6,40,23,,19,3,1,10,30,92,82
WK189102,Wijk 02 Zuid,1891,Dantumadiel,8790,6961,953,42,8,44,28,,30,8,2,16,36,89,76
WK189103,Wijk 03 West,1891,Dantumadiel,1160,882,59,38,7,41,24,,27,4,2,10,31,92,81
WK189201,Wijk 01 Moerkapelle,1892,Zuidplas,4090,3221,324,37,7,38,25,,24,5,4,14,30,89,81
WK189202,Wijk 02 Zevenhuizen,1892,Zuidplas,6875,5531,583,39,7,40,26,,26,5,5,14,33,90,80
WK189203,Wijk 03 Moordrecht,1892,Zuidplas,8355,6416,531,41,9,43,28,,27,4,9,15,34,89,78
WK189204,Wijk 04 Nieuwerkerk aan den IJssel,1892,Zuidplas,21630,16633,1433,40,8,42,27,,28,4,8,14,34,90,79
WK189400,Wijk 00 Grashoek-Koningslust,1894,Peel en Maas,2970,2380,179,41,9,43,28,,21,4,1,14,30,89,76
WK189401,Wijk 01 Panningen,1894,Peel en Maas,16830,13629,1539,43,10,44,30,,27,6,6,15,34,90,75
WK189402,Wijk 02 Kessel,1894,Peel en Maas,4250,3392,359,43,10,44,30,,28,6,2,15,33,90,74
WK189403,Wijk 03 Maasbree,1894,Peel en Maas,6565,5114,515,41,9,42,29,,27,5,2,13,32,91,77
WK189404,Wijk 04 Baarlo,1894,Peel en Maas,6505,5229,494,42,9,42,29,,26,5,2,13,33,91,76
WK189405,Wijk 05 Meijel,1894,Peel en Maas,6210,4965,560,42,10,43,29,,28,6,2,14,32,90,76
WK189500,Wijk 00 Winschoten,1895,Oldambt,18125,14717,2093,48,10,49,33,,40,8,4,21,43,87,69
WK189501,Wijk 01 Finsterwolde,1895,Oldambt,2305,1886,160,47,9,49,29,,29,6,1,19,43,89,71
WK189502,Wijk 02 Drieborg,1895,Oldambt,490,396,21,50,10,51,32,,37,7,1,21,42,88,69
WK189503,Wijk 03 Beerta,1895,Oldambt,2270,1927,229,51,11,51,34,,34,9,3,23,43,87,69
WK189504,Wijk 04 Nieuw-Beerta,1895,Oldambt,120,,95,50,11,51,32,,40,7,0,22,47,87,67
WK189505,Wijk 05 Nieuweschans,1895,Oldambt,1365,1128,121,51,11,53,34,,44,7,3,23,45,87,68
WK189506,Wijk 06 Scheemda-Heiligerlee,1895,Oldambt,6300,5103,591,45,8,48,29,,31,7,2,19,43,89,72
WK189507,Wijk 01 Westerlee,1895,Oldambt,1470,1136,62,44,7,47,27,,25,5,1,15,39,90,75
WK189508,Wijk 02 Noord,1895,Oldambt,580,463,26,45,8,48,28,,37,4,1,16,41,90,74
WK189509,Wijk 03 Midwolda,1895,Oldambt,3885,3051,259,45,8,47,28,,28,5,2,17,40,90,73
WK189510,Wijk 04 Nieuwolda,1895,Oldambt,1350,1078,120,47,9,48,30,,34,8,1,20,43,88,71
WK189600,Wijk 00 Genemuiden,1896,Zwartewaterland,9630,6607,538,36,6,38,24,,23,4,1,13,31,92,82
WK189601,Wijk 01 Kamperzeedijk,1896,Zwartewaterland,660,419,20,33,4,35,20,,15,2,1,9,27,93,85
WK189602,Wijk 02 Hasselt,1896,Zwartewaterland,6540,4898,403,39,7,40,27,,25,4,3,14,34,91,80
WK189603,Wijk 03 Landelijk gebied Hasselt,1896,Zwartewaterland,465,364,33,34,4,36,20,,17,4,1,10,28,93,84
