%_ZVWKZIEKENHUIS_user,%_CHOL_Medication_user,%_Above80,%_Unemployment_benefit_user,%_DIAB_Medication_user,%_Moving_count_above_1,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WMO_user,%_WLZ_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.5082665887786594,0.08699820578953554,0.04061914721702558,0.00617617433122333,0.02955404121637995,0.008419915819003133,0.37047472828162137,3.858066954763152,0.04719597444643396,0.02585623341534672,151.41260969702105,166.36088123118944, Wijk 01 Oostduinen,WK051801,8708.0,2021.0,1318501.0052416592
0.5017359699309014,0.0852750412880316,0.03925700717677054,0.0057205019105338656,0.02899283927171619,0.005660355051320152,0.36078369926630016,3.840858494423042,0.0484892855417271,0.027011993238813314,152.50076156650326,172.60339216192483, Wijk 01 Oostduinen,WK051801,8736.439393939394,2022.0,1332313.6609553578
0.4960077114843166,0.08387518450629527,0.03797589962028067,0.005372313662686437,0.02851175896884002,0.002990186780477716,0.35442369686644354,3.825060984964572,0.050501641299919756,0.028467936357314018,153.77185821576512,178.5508930938925, Wijk 01 Oostduinen,WK051801,8766.747474747475,2023.0,1348079.0497002858
0.4910818134389049,0.0827986354443266,0.03677582454755596,0.00513160958768104,0.028110800307751437,0.0004094110064758079,0.35139472108205144,3.8106744263877412,0.053233041721011926,0.03022406277084881,155.22589964480667,184.2033840270925, Wijk 01 Oostduinen,WK051801,8798.924242424242,2024.0,1365820.931436802
0.4869582757946664,0.08204539410212555,0.03565678195859642,0.004998389685517677,0.027789963288450445,-0.002081972270685562,0.35169677191312393,3.7976988186925507,0.056683486805003604,0.03228037247941771,156.8628858536279,189.56086496152477, Wijk 01 Oostduinen,WK051801,8832.969696969698,2025.0,1385565.1173243118
0.483637098551601,0.08161546047969215,0.03461877185340204,0.004972653956196347,0.027549247910937047,-0.004483963051006401,0.355329849359661,3.7861341618789996,0.0608529765518948,0.03463686548302071,158.6828168422288,194.6233358971893, Wijk 01 Oostduinen,WK051801,8868.88383838384,2026.0,1407339.4697212658
0.4811182817097087,0.08150883457702637,0.03366179423197284,0.0050544023997170515,0.027388654175211233,-0.006796561334486705,0.3622939534216626,3.7759804559470886,0.0657415109616855,0.0372935417816578,160.68569261060935,199.39079683408613, Wijk 01 Oostduinen,WK051801,8906.666666666666,2027.0,1431173.9021851604
0.47940182526898956,0.08172551639412823,0.03278584909430879,0.0052436350160797885,0.02730818208127301,-0.009019767121126475,0.3725890840991288,3.7672377008968176,0.07134909003437573,0.04025040137532901,162.8715131587696,203.8632477722153, Wijk 01 Oostduinen,WK051801,8946.318181818182,2028.0,1457100.3794725398
0.4784877292294436,0.08226550593099774,0.0319909364404099,0.005540351805284561,0.027307831629122377,-0.011153580410925706,0.3862152413920595,3.759905896728186,0.07767571376996546,0.043507444264034294,165.2402784867095,208.04068871157668, Wijk 01 Oostduinen,WK051801,8987.838383838385,2029.0,1485152.917538992
0.47837599359107075,0.08312880318763488,0.03127705627027619,0.005944552767331366,0.02738760281875933,-0.013198001203884403,0.4031724253004548,3.7539850434411948,0.0847213821684547,0.047064670447773696,167.79198859442909,211.92311965217039, Wijk 01 Oostduinen,WK051801,9031.227272727272,2030.0,1515367.5835391514
